time,title,news_url,image,content,description,how_long_ago
2025-08-04 17:08:32.606221,日本火紅景點「台灣情侶1舉止」　警察、居民都怒了！她噴：很丟臉,https://www.ettoday.net/news/20250804/3008729.htm,https://cdn2.ettoday.net/images/6796/d6796988.jpg,"
網搜小組／劉維榛報導
不少人去日本鎌倉旅遊時，一定會朝聖動漫「灌籃高手」晴子和櫻木花道巧遇的場景。不過有網友傻眼表示，直擊一對情侶短短5分鐘狂衝路中央取景拍照，無視警察勸阻，就連附近居民也動怒，令原PO搖頭直呼「難怪最近日本人越來越討厭會說中文的人！」
「到現在還是覺得很生氣很丟臉！」一名女網友在Dcard表示，她到鎌倉旅遊時，看見一對情侶違規站在馬路中央拍照，但當時路上有車輛正在通行，日本警察站在路中央苦口婆心勸導「不能在馬路中間拍照」，但這對情侶卻完全不理會。
過程中，女生還明目張膽地說「警察現在沒在注意，快（點）！」男友只能不斷衝到馬路中間幫拍照，導致車輛頻頻按喇叭警示，警察也只能揮著警棍要他們走回馬路邊。
更誇張的是，這樣的情況在短短5分鐘內竟重複三到四次，只因為拍得不夠好看，最後連日本人都看不下去，原PO搖頭直呼，「這對情侶已經白目到附近的居民都過來兇他們了...也沒有要收斂的意思。」
原PO也無奈說道，這對情侶頻頻擋在中間拍照，導致大家怎麼拍照都會拍到他們，「難怪日本人越來越討厭會說中文的人，完全不意外欸...一起遵守規則真的不好嗎？」
底下網友回應，「就是這種低水準的人，才讓越來越多日本人對講中文的遊客反感」、「到底臉皮多厚？警察都已經出來阻止...還可以繼續拍照」、「富士山那個網紅路口也是，一堆講中文的人硬要擋路拍照，不理會警察驅趕 很丟臉，台灣人、中國人都有」、「難怪台灣人會被日本、南韓歧視」、「去年去過才知道那邊超亂，辛苦那邊的大哥用不標準的中文不斷跟觀光客說『危險』，但其他人還是趁隙衝上去拍照」。
",一對情侶在日本鎌倉「灌籃高手」平交道取景時，多次衝到馬路中央拍照。他們不顧交通危險，無視日本警察勸阻，甚至惹怒當地居民。此行為導致車輛受阻，影響他人拍照，也讓目擊者感到憤怒與丟臉。網友紛紛譴責這種低水準行為，認為嚴重損害華語遊客的形象。事件反映部分遊客缺乏公德心，導致日本人對說中文的旅客日漸反感。,4小時前
2025-08-04 17:08:12.692691,帥哥同事母單3X年想戀愛「卻打槍4女同事」！她想進攻　一票搖頭,https://www.ettoday.net/news/20250804/3008751.htm,https://cdn2.ettoday.net/images/6718/d6718080.jpg,"
記者施怡妏／綜合報導
一名女網友表示，公司有一位外型出眾的男同事，身高175公分左右，個性溫和、工作態度認真，但幾乎不會跟女同事交流，積極進攻的4位女同事都被拒絕了，其實對男同事心動很久了，很猶豫要不要進一步認識，也好奇條件這麼好的男生，為何會一直單身？貼文掀起熱論。
女網友在Dcard發文，「男同事長得頗帥但一直單身？」男同事長相帥氣、五官分明，身高大約174到176公分，工作上表現認真，個性也十分溫和親切，不菸不酒，但幾乎不太會跟女同事交流；據其他男同事透露身材很不錯，也有想交女朋友的打算，「我們都覺得這不可能單身3x年啊，大問號，不過已經確定是單身，甚至應該是母單。」
原PO透露，帥哥同事在辦公室很有魅力，有4位女同事積極主動，但都無法打動他，甚至有男同事和男實習生也都曾經嘗試接近，也是失敗收場。原PO坦言，自己其實也對帥哥同事心動很久，「對他蠻暈的」，不過，男同事平常工作相當忙碌，在公司很難遇到，就算碰到也沒什麼機會聊天。
更讓人無奈的是，認識帥哥同事3年了，原PO連對方的私LINE都沒有，加上男同事幾乎不用IG，想透過社群媒體上進一步認識也無法，「到底該怎麼做啊？」
貼文曝光，掀起網友討論，「通常不會有人想跟同事在一起，三年了，男生沒興趣就是沒興趣」、「有可能心裡有人或是眼光很高，或是跟辦公室的人在一起，但要低調就說自己單身」、「首先辦公室戀情多數沒好下場，而且私生活，他沒必要跟三姑六婆說太多，等等一堆造謠、謠言」、「傳說中的草食男阿，一般女孩子沒招能對付，也不想談戀愛，嫌麻煩」。還有網友勸原PO放棄，「我帥同事6-7年單身了，拒絕不知道多少人了。」
",一名女網友對公司一位外型出眾、個性溫和的男同事感到好奇，因他條件極佳卻長期單身。該男同事幾乎不與女同事交流，甚至有四位積極追求的女性都遭拒絕。原PO坦承對他心動已久，卻苦於難以接觸，連私訊方式都無法取得。網友們推測他可能迴避辦公室戀情、眼光高，或是屬於不願談戀愛的「草食男」。許多人勸原PO放棄，認為他可能對辦公室戀情沒興趣或是有其他考量。,4小時前
2025-08-04 17:07:52.210667,航空業子公司薪情不如預期　工會籲設「空港服務費」分紅員工,https://www.ettoday.net/news/20250804/3008757.htm,https://cdn2.ettoday.net/images/8339/d8339014.jpg,"
▲桃園市產業總工會今前往交通部抗議，交通部航政司科長王世寧代表接下陳情書。（圖／記者周湘芸攝）
記者周湘芸／台北報導
疫後旅遊人數持續成長，但桃園市產業總工會今天前往交通部前抗議指出，航空業看似「薪情佳」，實際上許多子公司薪資待遇不佳，員工長期處於低薪、沒有升遷機會，要求交通部設立「空港服務費」，提撥一定金額給基層員工。
今年暑假桃園機場總運量預估將達853萬人次，破歷年新高，疫情暴增的出國旅客更為航空公司帶來亮眼營收，但桃園市產業總工會指出，對於在機場工作的勞工來說，勞動環境卻沒有同步提升。
桃園市產業總工會表示，過去政府以「商港服務費」作為推動基層福利的手段，由該年度收取的商港服務費提撥千分之五，運用於提升港口相關工會人力服務品質。而從業人口更多的航空業與機場勞工卻沒有相應的措施，因此要求交通部研議設立「空港服務費」，照顧航空業與機場基層勞工。
桃園市產業總工會也說，航空業需要不同類型公司共同合作，但以交通部投資或是華航集團內部而言，其子公司的薪資結構卻長期沒有實質檢討，且部分公司刻意壓低底薪，並以各種名目獎金與津貼來支應，造成勞工年終獎金等酬勞不如表面優渥的狀況。
另外，桃園市產業總工會指出，今年立法院三讀通過增加國定假日，而近10年機場的勞動條件與勞權保障，在台灣是重要的領先部門，呼籲交通部協調兩大民營航空公司及其屬子公司，共同推動127天國定假日，改善機場廣泛勞權。
桃園市產業總工會也說，目前桃園國際機場內各項工程正在規劃擴建，但卻始終沒有將廣大機場員工的通勤需求納入考慮，造成眾多勞工在機場內的停車位嚴重不足，盼交通部協助解決問題。
交通部航政司科長王世寧今代表接下陳情書表示，將針對空港服務費等訴求可行性進行研議，改善勞工工作環境。
",桃園市產業總工會今赴交通部抗議，指出航空業子公司薪資普遍偏低，要求政府設立「空港服務費」以提撥資金照顧基層員工。工會表示，儘管航空業營收亮眼，但許多基層勞工的勞動條件並未同步提升，且部分子公司刻意壓低底薪。他們也呼籲協調推動機場員工適用127天國定假日，並解決機場擴建後嚴重的員工停車位不足問題。工會強調，過去已有「商港服務費」的成功案例可供參考，航空業應比照辦理以提升勞工福利。交通部航政司代表接下陳情書，承諾將針對設立空港服務費等訴求的可行性進行研議。,4小時前
2025-08-04 17:07:29.519727,趁淡季住板橋5星飯店　3780元起贈TWG泰迪軟糖、造型泡澡球,https://travel.ettoday.net/article/3008755.htm,https://cdn2.ettoday.net/images/8339/d8339016.jpg,"
記者彭懷玉／綜合報導
暑假是雙北都會型飯店的淡季，業者紛紛祭出優惠刺激買氣，對消費者來說也是撿便宜好時機。坐落於板橋市中心的新板希爾頓酒店，平日入住希爾頓客房每晚僅3,780元起，加贈TWG Tea全球首創的「茶香泰迪軟糖」、「泰迪造型泡澡球」。
▲新板希爾頓酒店希爾頓客房。（圖／業者提供）
暑假已過半，瞄準親子族需求，台北新板希爾頓酒店以「泰迪熊」為主題，推出期間限定的「Bubbly Bearcation」夏日住房專案。即日起至9月30日，平日入住希爾頓雙人房每晚3,780元起，三人客房每晚5,580元起、家庭四人客房每晚6,030元起（以上價格未含10%稅與5%服務費），入住即贈奢華茶葉品牌TWG Tea全球首創的「茶香泰迪軟糖」，以及BATHDAY專屬設計的「泰迪造型泡澡球」，營造大人放鬆、小孩放電的輕奢旅宿假期。
▲Bubbly Bearcation專案送TWG Tea「茶香泰迪軟糖」、BATHDAY的「泰迪造型泡澡球」。（圖／業者提供）
除了兩項入住驚喜，飯店頂樓設有高空無邊際泳池，四周棕櫚樹環繞，泳池旁更配置多張躺椅，讓大人們在孩子戲水之餘獲得片刻清閒，猶如置身於城市中的度假村。
▲入住台北遠東香格里拉尊榮客房以上房型，送香氛能量按摩課程一次。（圖／業者提供）
另外，為搶攻七夕情人節浪漫商機，台北遠東香格里拉即日起規劃「舒活煥新Spa之旅」住房專案，為戀人打造全方位的寵愛假期。業者指出，凡預訂尊榮客房以上房型，即贈送價值2,200元的施舒雅SOCIÉ Spa「單人30分鐘香氛能量按摩課程」，專案亦含雙人早餐及迎賓特調，並可使用頂樓景觀泳池等設施，每晚11,200+15.5%元起。
","暑假是雙北都會型飯店的淡季，業者紛紛推出優惠刺激買氣。新板希爾頓酒店即日起至9月30日，平日雙人房每晚3,780元起，推出「Bubbly Bearcation」夏日住房專案。此專案贈送TWG Tea茶香泰迪軟糖與泰迪造型泡澡球，並可使用高空無邊際泳池。台北遠東香格里拉則針對七夕情人節，規劃「舒活煥新Spa之旅」住房專案。凡預訂尊榮客房以上房型，即贈送單人30分鐘香氛能量按摩課程，每晚11,200元起。",3小時前
2025-08-04 17:07:08.712427,父親節不只是慶祝　更是一場專屬爸爸的煥新升級,https://www.ettoday.net/news/20250804/2996840.htm,https://cdn2.ettoday.net/images/8336/8336032.jpg,"
消費中心／綜合報導
用科技寵爸！父親節，讓驚喜不再只有皮帶與刮鬍刀
父親節將至，皮夾、皮帶、刮鬍刀早已送過一輪，卻總覺得少了點驚喜感？其實，現在的爸爸不只是家庭的支柱與工作的前線，更懂得「顧自己」。隨著醫學美容的普及與男性保養意識抬頭，逆齡早已不再是女性的專利。從瓶瓶罐罐的日常保養，到結合醫療科技的進階保養，越來越多男性開始透過醫美療程來提升氣色、重拾自信，也讓父親節的禮物，有了更多意義與可能。
宜人美學診所最懂男人心：「黃金男子漢電波季」登場
今年父親節，台中宜人美學診所推出專屬男性的「黃金男子漢電波季」，以最新電波科技—海芙電波 Volnewmer，為爸爸們量身打造輕鬆客製的保養方案。主打「無傷口、零修復期、效果看得見」，療程時間短、過程舒適，午休就能完成，不影響工作與生活節奏。
陳世宜醫師指出：「男性肌膚本就比女性厚、膠原密度高，但一旦老化，鬆垮下垂會更明顯，因此更需要提早管理與保養」，過去許多男性對電波療程感到畏懼，擔心疼痛或效果不自然，但實際體驗海芙電波後，普遍反映效果顯著，不僅輪廓緊緻、氣色提升，也讓整體精神感更佳，療程滿意度高、對這類醫美輕保養的接受度與信心明顯提升。
緊輪廓、提眼神，海芙電波全臉客製保養一次到位
海芙電波有別於傳統電波療程，首度採用黃金鍍層探頭，搭配收邊式設計與彈性主動貼合技術，使能量更貼合男性立體臉型與厚實肌膚，搭載「連續脈衝技術」與「不間斷水冷系統」兩大核心技術，能維持熱能穩定輸出，同時保護表皮、降低不適感。更內建五段式震動減痛功能與六段冷卻系統，能根據患者的反應靈活調整，療程過程更安全、舒適，真正做到個人化的電波保養療程。
除了臉部輪廓管理，越來越多男性也開始關注眼周老化問題，隨著年齡增長與長時間使用3C產品，眼周容易出現細紋、暗沉，使整體精神感打折。陳世宜醫師表示，對此，海芙電波也有配置眼周專屬探頭，搭配宜人美學診所獨特的新式分層打法，短時間就能撐提眼尾、改善疲態！
眼周是決定視覺年齡的關鍵，往往也是第一眼就被注意的地方，對男性而言，與其追求過度改變，更多時候在意的是「看起來有沒有精神、有沒有元氣」。透過適當的眼周電波保養，就能在細節中提升整體氣色與印象分。
今年父親節，不妨送出一份真正為爸爸量身打造的驚喜——年輕與自信。從輪廓緊實到眼神有神，「黃金男子漢電波季」為爸爸開啟一場輕鬆客製的煥新升級。讓他不只是堅強的角色，更是在鏡子前閃閃發光的自己。
附註：本篇圖片提供宜人美學診所
",父親節將至，男性醫美保養意識抬頭，成為送禮新選擇。台中宜人美學診所推出「黃金男子漢電波季」，專為男性打造海芙電波療程。海芙電波主打無傷口、零修復期，能有效緊緻輪廓、提升氣色與自信。獨特黃金探頭與技術，確保療程舒適安全，並有專屬眼周探頭。送爸爸一份年輕與自信，讓他重拾光采，是今年父親節的驚喜獻禮。,3小時前
2025-08-04 17:06:47.749594,7-11寄杯咖啡買8送8！爸爸節空運石斛蘭開賣　全聯保健品買1送1,https://www.ettoday.net/news/20250804/3008715.htm,https://cdn2.ettoday.net/images/8339/d8339082.jpg,"
▲7-11父親節咖啡優惠「買8送8」。（圖／業者提供）
記者林育綾／台北報導
迎接父親節，超商及超市紛紛推出好康！7-ELEVEN空運進口「爸爸節之花石斛蘭」將在8月5日至8月8日限時開賣；門市也有CITY指定咖啡飲品「買2送2」，OPENPOINT行動隨時取更推出「LOVE DAD」寄杯優惠，特選美式或拿鐵、琥珀小葉紅茶等「買8送8」，每日限量搶。
▲7-11空運進口「爸爸節之花石斛蘭」將在8月5日至8月8日限時開賣。（圖／業者提供）
★7-ELEVEN
●「LOVE DAD」咖啡買8送8
7-11即日起至8月9日，在APP「OPENPOINT 行動隨時取」推出「LOVE DAD」活動，多組咖啡買8送8，或多杯888元，限量開賣： 
▲▼7-11「OPENPOINT 行動隨時取」咖啡飲品優惠。（圖／業者提供）
●爸爸節限量「空運石斛蘭」
迎接父親節，7-ELEVEN自8月5日至8月8日，門市販售「空運進口石斛蘭」單支售價188元。石斛蘭象徵剛毅與溫柔並存的父愛，被譽為「父親之花」，此次選用由泰國進口的「銀河」品種石斛蘭，搭配「Love Dad」精緻主題花盒。
門市同步推出CupiCho精品巧克力加價購，凡購買「空運進口石斛蘭」，再加愛頓博格金韻綜合酒心巧克力禮盒，加價購388元（原價420元）；美仕格威士忌酒心巧克力禮盒加價購188元（原價220元）。
▲7-11門市販售「空運進口石斛蘭」單支售價188元。（圖／業者提供）
●父親節全店會員活動
7-11自8月6日至8月10日全店會員優惠，買全店指定商品，會員結帳金額「滿222元送22元」優惠券（不含哈根達斯、菸、服務性商品、黃金、3C、行動隨時取、7-ELEVEN i預購及預購等）。
Uniopen會員購買全店指定商品，單筆結帳金額滿888元（含）以上，OPENPOINT基本點數10倍送，每會員活動期間回饋上限200點。（不含哈根達斯、菸、服務性商品、黃金、3C、行動隨時取、7-ELEVEN i預購及預購等），活動採事後給點，可使用至10月。
▲7-11父親節全店優惠。（圖／業者提供）
消費滿1111元，加碼再送「贈品3選1兌換券」、「星巴克買1送1券」，指定贈品3選1包括：得意廚房紙巾70抽(6捲入)1串、NF蘆薈保濕舒緩噴霧150ml、旺寶濕巾20抽（中發2入組）X3包。
另外，韓國熊津紅蔘飲系列「任選買1送1」；CITY系列指定商品「買2送2」，包括：CITY CAFE特選美式／特選拿鐵、CITY TEA琥珀小葉紅茶、黑糖珍珠撞奶，同品項不限冰熱「買2送2」。
★全聯
全聯即日起至8月14日迎接父親節，推出「健康百分爸」檔期，集結「濃縮精補品」與「功能性保健食品」多重優惠，包括滿額現折、2件更省、買1送1、品牌回饋等。
▲全聯父親節精補品優惠。（圖／業者提供）
濃縮精補品指定品項，單筆滿1088元，現折100元，推薦品項包括：
▲全聯父親節期間，保健品優惠。（圖／業者提供）
功能性保健品即日起至8月14日，每周六日一單筆滿888元，現折100元。還有多項兩件更省、買1送1，推薦品項包括：
","迎接父親節，7-ELEVEN推出OPENPOINT咖啡「買8送8」寄杯優惠，並限時販售空運進口「父親節之花石斛蘭」。
門市CITY指定飲品享「買2送2」，會員消費滿額則有折扣券或點數加倍送等全店優惠。
全聯超市則響應父親節，推出「健康百分爸」檔期，集結各式滋補品與保健食品促銷。
全聯濃縮精補品單筆消費滿1088元可現折100元，涵蓋多款精選商品。
功能性保健品在指定日期滿888元亦享現折，還有多項買一送一或兩件更省的優惠。",3小時前
2025-08-04 17:06:26.158744,高雄山區部落成孤島　交長裁示「3日內搶通」最快明開放通行,https://www.ettoday.net/news/20250804/3008788.htm,https://cdn2.ettoday.net/images/8339/d8339148.jpg,"
▲工程人員回填路基避免遭雨勢土石及溪流沖刷掏空。（圖／交通部提供）
記者周湘芸／台北報導
西南氣流影響，中南部連日降下超大豪雨，多處道路阻斷。交通部長陳世凱今南下高雄市桃源區寶來地區勘災，由於那瑪夏、桃源仍有部分地區因道路阻斷成為孤島，他當場裁示，公路局以「3日內搶通維生通道」為目標，最快明天傍晚搶通。
受竹節草颱風外圍環流及西南氣流影響，高雄山區從7月28日起持續強降雨，尤其30日當晚時雨量更高達86毫米，日累積雨量748.5毫米，長時間的強降雨造成下邊坡路基沖刷淘空，79k及81k坍方處路基流失，之後路面無預警塌陷造成路基缺口，分別有30公尺及40公尺，目前已搶通開放單線雙向通行。
陳世凱表示，7月28日起中南部地區降下超大豪雨，其中高屏山區累積雨量逼近3,000毫米，已經超過莫拉克風災雨量，台20、台29線多處道路發生邊坡滑移、路基流失，甚至土石流，損害非常嚴重。
陳世凱指出，目前桃源、那瑪夏仍有幾處孤島，雖然戰備存糧沒有問題，但仍要求公路局以「3日內搶通維生通道」為目標，確保醫療、物資與救援車輛可以進出，預計最快明天傍晚可以搶通，同時盤點中、長期計畫與爭取行政院「丹娜絲颱風災後復原特別條例」經費，以強化山區道路韌性與安全。
針對民生橋、勝境橋等部落重要對外橋梁，陳世凱也說，會加快加固清疏與後續修復，並提醒搜救及搶災人員，在投入搶災過程中務必注意自身安全，要在「人員安全優先」的前提下全力搶修。
▲交通部長陳世凱今南下高雄市桃源區寶來地區勘災。（圖／交通部提供）
","西南氣流影響下，中南部連日豪雨造成多處道路阻斷，高雄山區部分地區淪為孤島。
交通部長陳世凱南下桃源區勘災，指出高屏山區累積雨量已超越莫拉克風災。
部長要求公路局以三日內搶通維生通道為目標，確保醫療與物資運補。
預計最快明天傍晚可搶通部分主要路段，以利受困地區對外聯繫。
同時也將盤點中長期計畫爭取經費，並提醒搶修人員務必注意自身安全。",3小時前
2025-08-04 17:06:04.417459,批八炯「自嘲納粹」只會嚇跑台人！Cheap：離民意這麼遠還不知,https://www.ettoday.net/news/20250804/3008804.htm,https://cdn2.ettoday.net/images/8159/d8159349.jpg,"
▲網紅八炯。（圖／記者湯興漢攝）
記者鄺郁庭／綜合報導
反共挺罷免網紅「閩南狼」陳柏源3日爆料，戰友八炯私下曾說「研究納粹如何操控群眾反共」、設立「納粹衝鋒隊發起革命」等言論。八炯今（4日）火速道歉，解釋是私下跟朋友自嘲，他已深刻反省。對此，百萬網紅Cheap不解直呼，自稱是民主鬥士，卻學納粹演講，這根本只會嚇跑台灣人。
針對閩南狼和八炯爭議，Cheap在粉專以「#納粹不能碰」為題發文，文中直呼傻眼，「納粹是人類歷史的地獄代名詞，絕對不能碰的，自稱是民主鬥士，卻學納粹演講？說自己是台派，卻崇拜極權？」這樣的行為不是把中國嚇跑，而是把台灣人嚇壞，「用納粹的手段去反共，最後只會像納粹一樣，毀掉自己、也毀掉台灣。」
他也直言，極端言行只會把中間選民推開，最終連自己也被選民拋棄，「不就是我之前講的，極端嚇跑了中間選民，失敗了還在檢討一萬塊」，並直嘆「難怪一開始會預測可以罷免10~15個，離民意這麼遠還不知道。」
針對爆料，八炯錄製影片回應，從開始反共以來，至今時常被藍白陣營甚至中共陣營貼上納粹的標籤，這不只有現在，面對這種攻擊，自己也不知道怎麼闢謠了、該如何自證。年中的時候，辦了一場419集會，那時候因為壓力、心情低落，所以私下也會跟朋友自嘲「對啊我就是納粹」，因為反正已經撕不掉這樣的一個標籤。
八炯指出，雖然是朋友、好兄弟底下的開玩笑，但後來在更多其他友人提醒下，知道這個連私下開玩笑、自嘲都不行，所以自己深刻反省，意識到這樣的說法非常不妥。八炯提到，這次罷免失敗，自己也反省很多，外界可能認為激進、分裂，但說實話，參加過這麼多次街頭宣講，看到罷團志工被欺負很不捨。
八炯說，自己只是希望幫自己人說一些話、替他們擋一點風險，大家要罵可以罵他，他可以罵回去。投票前有人提醒過他，或許自己用錯了方式，試圖用自己認為的方式去幫助大家，可能大家認為走得太快、方向是錯的，沒有注意到身後有人跌倒，有時候太想要保護別人，反而傷害到自己或其他人。
最後，八炯強調，但自己會記住這些經驗，學得怎麼樣走得更遠更穩，如果大家認為他的方式太激進，未來會減少一些線下活動，但他依然會繼續跟過去一樣在YouTube 上製作反共影片，保持初衷、至死不變，繼續的遊走海外，拉攏更多、團結更多反共中國人。
",網紅「閩南狼」爆料戰友八炯曾私下談論研究納粹手段反共，引發爭議。八炯隨後道歉，解釋那些是私下壓力下帶有自嘲的言論，並已深刻反省。百萬網紅Cheap痛批，自稱民主鬥士卻學納粹，只會嚇跑台灣人。八炯表示因長期被貼納粹標籤，心情低落才如此自嘲，現已知即使私下也不妥。他承諾將從經驗中學習，未來可能減少線下激進活動，但會繼續製作反共影片。,2小時前
2025-08-04 17:05:42.656341,又有新颱風醞釀中！生成機率曝　賈新興：預測路徑恐逼近台灣,https://www.ettoday.net/news/20250804/3008806.htm,https://cdn2.ettoday.net/images/8339/d8339190.jpg,"
▲下週菲律賓東方海面可能有新的熱帶系統發展，不排除成為颱風。（圖／翻攝自Facebook／觀氣象看天氣）
圖文／CTWANT
中央氣象署指出，今（4）日西南氣流減弱，降雨將逐漸趨緩且雨停的空檔增加，不過在大環境偏西南風影響下，苗栗以南地區仍有短暫陣雨或雷雨，並有局部大雨或短延時豪雨發生的機率。對此，氣象粉專指出，4日西南風減弱但水氣多，5日起雨勢緩和，6至10日太平洋高壓籠罩台灣，天氣趨穩。預計4天後，菲東海面週末有60至70%機率生成熱帶系統或熱帶性低氣壓。
氣象粉專「觀氣象看天氣」發文指出，8月4日西南風減弱、但水氣仍豐沛，而本周隨著8月5日西南風北抬並逐漸減弱，台灣各地雨勢轉趨緩和。預計8月6日開始太平洋高壓將向西北籠罩台灣，6日至10日副高籠罩各地、天氣普遍穩定，「而南海到菲東一帶就成為相對低壓區，開始有熱帶系統發展訊號！」
粉專續稱，預計4天後，根據歐洲系集模式資料分析，菲律賓東方海面在本週末有60%至70%機率形成熱帶系統或熱帶性低氣壓，「8月10日之後可以開始留意熱帶擾動發展狀況及移動方向了。」
▲根據歐洲系集模式資料，時間接近本週末時。（圖／翻攝自Facebook／賈新興）
台灣整合防災工程技術顧問公司總監賈新興今早也指出，8月14日至18日期間，南海及菲律賓東方海面有高度機會發展出低壓系統，目前預測路徑可能接近台灣，但由於後期預報資料仍存在較大變數，各界需持續關注最新動態。
與此同時，本週台灣天氣型態將以典型的夏季午後西北雨為主，未來10天東亞主要降雨帶將北移至日本及韓國，其中日本九州地區可能出現劇烈雨勢，因此賈新興提醒，計畫前往當地的旅客應提高警覺，隨時留意天氣預報及可能發布的災害警示。
","台灣西南氣流減弱，今日起降雨趨緩，6日至10日太平洋高壓籠罩將使天氣趨於穩定。
氣象單位指出，菲律賓東方海面週末有6至7成機率生成熱帶系統或熱帶性低氣壓。
預計8月10日之後需留意熱帶擾動的發展與移動方向。
另有專家預測，8月14日至18日南海及菲東也可能發展出低壓系統，不排除接近台灣。
近期熱帶系統後期預報變數仍大，民眾應持續關注最新氣象資訊。",2小時前
2025-08-04 17:05:21.975951,快訊／內湖熱飆38.2度　北市高溫「紅色警戒」,https://www.ettoday.net/news/20250804/3008822.htm,https://cdn2.ettoday.net/images/7218/e7218165.jpg,"
▲中央氣象署發布高溫警示。（示意圖／ETtoday資料照）
生活中心／綜合報導
中央氣象署針對3縣市發布高溫警示，因西南風沉降影響，天氣高溫炎熱，今（4）日白天台北市為紅色燈號，有連續出現38度極端高溫的機率；基隆市為橙色燈號，有連續出現36度高溫的機率；新北市為黃色燈號。根據氣象署觀測，北市內湖今日最高溫來到38.2度。
氣象署提醒，民眾應減少戶外活動及勞動，避免劇烈運動、注意防曬、多補充水份、慎防熱傷害；在室內保持通風及涼爽，適時採取人體或環境降溫的方法，如搧風或利用冰袋降溫等；另也要適時關懷老人、小孩、慢性病人，減少長時間處在高溫環境。
▲氣象署高溫警示地圖。（氣象署提供）
資料來源：氣象署
","中央氣象署發布高溫警示，提醒民眾注意防範。
受西南風沉降影響，台北市為紅色燈號，恐出現連續38度極端高溫。
基隆市為橙色燈號，可能出現36度高溫；新北市則為黃色燈號。
氣象署觀測到，今日台北內湖最高溫已達38.2度。
提醒民眾減少戶外活動、多補充水份，並注意防曬及防範熱傷害。",2小時前
2025-08-04 17:05:00.437675,洋蔥切開「變茶色」還能吃嗎？　專家：恐是細菌入侵！,https://www.ettoday.net/news/20250804/3008493.htm,https://cdn2.ettoday.net/images/8338/d8338511.jpg,"
圖文／CTWANT
洋蔥是許多家庭餐桌上不可或缺的日常食材，但不少人都有過切開後發現內層變成茶色的經驗。熟悉洋蔥栽培的兵庫縣立農林水產技術綜合中心表示，這種情況多半與一種名為「鱗片腐敗病」的病害有關。
根據《每日新聞》報導，鱗片腐敗病是由土壤中的細菌引起，通常在洋蔥生長過程中，莖部若出現傷口並沾上泥土，細菌便會藉此入侵。特別是在雨水多、氣候變化大的年份，病害發生的機率更高。
當腐敗嚴重時，洋蔥頸部會滲出汁液，外觀上就能辨別，但若腐敗程度較輕，單憑外表很難發現。即便生產與出貨時會嚴格檢查，病害仍可能在收穫後的儲藏或家庭保存階段持續惡化。
農林水產技術綜合中心工作人員表示，若只是部分鱗片變色或腐爛，將異常部位完全去除後仍可食用。但由於除了原本的致病菌外，腐爛組織上還可能滋生其他微生物，若腐敗程度明顯擴散，最好直接丟棄，以免增加風險。
至於是否會引發食物中毒，有專家解釋，若攝取量不多或經過加熱烹調，危險性相對較低，但若是生食，尤其在腐敗狀態下，則存在中毒的可能，需要格外謹慎。
在日常保存方法上，專家建議將洋蔥放置在通風良好、避開陽光直射的位置，例如屋簷下等地方。相反地，若將洋蔥密封在塑膠袋中並因溫差產生水珠，就容易造成細菌滋生。去皮的洋蔥應該冷藏，切碎後則可放入冷凍保存，無論哪種方式，都應盡快使用完畢，以保持最佳品質與安全性。
",洋蔥切開內層變茶色，主要由於「鱗片腐敗病」造成，此病多因土壤細菌從傷口入侵。病害在多雨或氣候變化大的年份更易發生，輕微變色可去除後食用。但若腐敗嚴重擴散，應直接丟棄以避免風險。專家指出，生食腐敗洋蔥可能導致中毒，經加熱則風險較低。建議將洋蔥存放在通風避光處，避免密封，並盡快食用。,2小時前
2025-08-04 17:04:39.469939,快訊／雨還沒下完！大雷雨炸3縣市「國家警報響」,https://www.ettoday.net/news/20250804/3008825.htm,https://cdn2.ettoday.net/images/7925/d7925767.jpg,"
▲中南部今日仍有大雨或豪雨。（示意圖／記者李毓康攝）
生活中心／綜合報導
中南部雨還沒下完！中央氣象署今（4日）下午2時34分針對嘉義縣、台南市、高雄市發布大雷雨即時訊息，持續時間至下午3時30分，請慎防劇烈降雨、雷擊，溪（河）水暴漲，坍方、落石、土石流，低窪地區慎防淹水，以及低能見度。
大雷雨即時訊息示警區域
▲大雷雨即時訊息 。（圖／氣象署提供）
氣象署下午2時35分也針對嘉義縣草山溪（葫蘆谷）、台南市後堀溪（千層岩瀑布）發布山區暴雨災防告警，持續時間至下午4時34分，此區域已有暴雨或有暴雨發生的機率，留意溪水暴漲並儘速遠離。
▲降雨趨勢。（圖／氣象署提供）
根據氣象署預報，西南氣流減弱，降雨將逐漸趨緩且雨停的空檔增加，不過在大環境偏西南風影響下，今天白天中南部仍有間歇性雨勢，也有大雨或短延時豪雨。其他地區留意午後雷陣雨，大台北、宜花有局部大雨或短延時強降雨。
今晚到明天西南風減弱，太平洋高壓逐漸往台灣延伸，降雨愈來愈少，明天清晨僅中南部偶有零星雨。
","氣象署對嘉義、台南、高雄發布大雷雨即時訊息，並對部分山區發布暴雨災防告警。
今日中南部地區仍有間歇性降雨，恐出現大雨或短延時豪雨。
其他地區需留意午後雷陣雨，大台北、宜花有局部大雨機率。
由於西南氣流逐漸減弱，全台降雨將會逐漸趨緩。
預計今晚至明天降雨量會減少，清晨僅中南部有零星雨勢。",2小時前
